job_id,job_title,industry,required_education,required_degree_field,years_of_experience,hard_skills,soft_skills,hard_skills_normalized,soft_skills_normalized,all_skills,company,location,employment_type,experience_level,skills_required,salary_min_usd,salary_max_usd,remote_allowed,posted_date,salary_avg_usd,salary_min_inr,salary_max_inr,salary_avg_inr,salary_min_lpa,salary_max_lpa,salary_avg_lpa,skills_list
31,Business Development Manager,Business,Bachelor,Business,3.0,"['Market Research', 'Sales Strategies', 'CRM', 'Sales Forecasting', 'Lead Generation', 'Proposal Writing', 'Contract Negotiation', 'Financial Acumen', 'Presentation Skills (PowerPoint, Keynote)', 'Salesforce or similar CRM software']","['Negotiation', 'Communication']","['market research', 'sales strategies', 'crm', 'sales forecasting', 'lead generation', 'proposal writing', 'contract negotiation', 'financial acumen', 'presentation skills (powerpoint, keynote)', 'salesforce or similar crm software']","['negotiation', 'communication']","['market research', 'sales strategies', 'crm', 'sales forecasting', 'lead generation', 'proposal writing', 'contract negotiation', 'financial acumen', 'presentation skills (powerpoint, keynote)', 'salesforce or similar crm software', 'negotiation', 'communication']",,,,,,,,,,,,,,,,,
32,Marketing Analyst,Retail and Sales,Bachelor,Business,1.0,"['Data Analysis', 'SEO', 'Google Analytics', 'A/B Testing', 'Market Segmentation', 'Statistical Software (e.g., R, Python with Pandas)', 'SQL', 'CRM analytics', 'Campaign Performance Tracking', 'Data Visualization (Tableau, Power BI)']","['Creativity', 'Communication']","['data analysis', 'seo', 'google analytics', 'a/b testing', 'market segmentation', 'statistical software (e.g., r, python with pandas)', 'sql', 'crm analytics', 'campaign performance tracking', 'data visualization (tableau, power bi)']","['creativity', 'communication']","['data analysis', 'seo', 'google analytics', 'a/b testing', 'market segmentation', 'statistical software (e.g., r, python with pandas)', 'sql', 'crm analytics', 'campaign performance tracking', 'data visualization (tableau, power bi)', 'creativity', 'communication']",,,,,,,,,,,,,,,,,
33,Project Manager,Business,Master,Business,3.0,"['Agile Methodology', 'Budgeting', 'Stakeholder Management', 'Scrum', 'Kanban', 'Gantt Charts', 'Risk Management', 'Resource Allocation', 'JIRA/Asana/Trello (project management software)', 'Microsoft Project']","['Leadership', 'Organization']","['agile methodology', 'budgeting', 'stakeholder management', 'scrum', 'kanban', 'gantt charts', 'risk management', 'resource allocation', 'jira/asana/trello (project management software)', 'microsoft project']","['leadership', 'organization']","['agile methodology', 'budgeting', 'stakeholder management', 'scrum', 'kanban', 'gantt charts', 'risk management', 'resource allocation', 'jira/asana/trello (project management software)', 'microsoft project', 'leadership', 'organization']",,,,,,,,,,,,,,,,,
34,Venture Capital Analyst,Finance,Master,Business,2.0,"['Financial Modeling', 'Due Diligence', 'Market Analysis', 'Valuation Techniques', 'Deal Sourcing', 'Term Sheet Analysis', 'Investment Thesis Development', 'Financial Statement Analysis', 'Cap Table Management', 'Pitch Deck Evaluation']","['Analytical Thinking', 'Communication']","['financial modeling', 'due diligence', 'market analysis', 'valuation techniques', 'deal sourcing', 'term sheet analysis', 'investment thesis development', 'financial statement analysis', 'cap table management', 'pitch deck evaluation']","['analytical thinking', 'communication']","['financial modeling', 'due diligence', 'market analysis', 'valuation techniques', 'deal sourcing', 'term sheet analysis', 'investment thesis development', 'financial statement analysis', 'cap table management', 'pitch deck evaluation', 'analytical thinking', 'communication']",,,,,,,,,,,,,,,,,
35,Fund Manager,Finance,Master,Business,5.0,"['Portfolio Management', 'Investment Strategies', 'Risk Assessment', 'Asset Allocation', 'Financial Markets Knowledge (Equities, Fixed Income, Derivatives)', 'Quantitative Analysis', 'Bloomberg Terminal/Refinitiv Eikon', 'Regulatory Compliance (e.g., SEC)', 'Performance Attribution', 'Macroeconomic Analysis']","['Decision-Making', 'Leadership']","['portfolio management', 'investment strategies', 'risk assessment', 'asset allocation', 'financial markets knowledge (equities, fixed income, derivatives)', 'quantitative analysis', 'bloomberg terminal/refinitiv eikon', 'regulatory compliance (e.g., sec)', 'performance attribution', 'macroeconomic analysis']","['decision-making', 'leadership']","['portfolio management', 'investment strategies', 'risk assessment', 'asset allocation', 'financial markets knowledge (equities, fixed income, derivatives)', 'quantitative analysis', 'bloomberg terminal/refinitiv eikon', 'regulatory compliance (e.g., sec)', 'performance attribution', 'macroeconomic analysis', 'decision-making', 'leadership']",,,,,,,,,,,,,,,,,
36,Sales Executive,Retail and Sales,nan,Business,1.0,"['CRM', 'Negotiation', 'Market Research', 'Lead Qualification', 'Closing Techniques', 'Product Knowledge', 'Sales Pitch Development', 'Objection Handling', 'Salesforce or similar CRM software', 'Pipeline Management']","['Communication', 'Persuasion']","['crm', 'negotiation', 'market research', 'lead qualification', 'closing techniques', 'product knowledge', 'sales pitch development', 'objection handling', 'salesforce or similar crm software', 'pipeline management']","['communication', 'persuasion']","['crm', 'negotiation', 'market research', 'lead qualification', 'closing techniques', 'product knowledge', 'sales pitch development', 'objection handling', 'salesforce or similar crm software', 'pipeline management', 'communication', 'persuasion']",,,,,,,,,,,,,,,,,
37,Entrepreneur / Startup Founder,Business,nan,Business,3.0,"['Business Planning', 'Fundraising', 'Product Development', 'Market Validation', 'Financial Projections', 'Lean Startup Methodology', 'Pitch Deck Creation', 'MVP (Minimum Viable Product) Development', 'Sales & Marketing Strategy', 'Legal Structuring (basic understanding)']","['Leadership', 'Risk-Taking']","['business planning', 'fundraising', 'product development', 'market validation', 'financial projections', 'lean startup methodology', 'pitch deck creation', 'mvp (minimum viable product) development', 'sales & marketing strategy', 'legal structuring (basic understanding)']","['leadership', 'risk-taking']","['business planning', 'fundraising', 'product development', 'market validation', 'financial projections', 'lean startup methodology', 'pitch deck creation', 'mvp (minimum viable product) development', 'sales & marketing strategy', 'legal structuring (basic understanding)', 'leadership', 'risk-taking']",,,,,,,,,,,,,,,,,
38,Strategy Consultant,Business,Master,Business,4.0,"['Market Analysis', 'Competitive Research', 'Business Modeling', 'Financial Analysis', 'Data Analysis', 'Problem Structuring', 'Quantitative Analysis', 'PowerPoint', ""Industry Analysis (Porter's Five Forces, SWOT)"", 'Implementation Planning']","['Critical Thinking', 'Communication']","['market analysis', 'competitive research', 'business modeling', 'financial analysis', 'data analysis', 'problem structuring', 'quantitative analysis', 'powerpoint', ""industry analysis (porter's five forces, swot)"", 'implementation planning']","['critical thinking', 'communication']","['market analysis', 'competitive research', 'business modeling', 'financial analysis', 'data analysis', 'problem structuring', 'quantitative analysis', 'powerpoint', ""industry analysis (porter's five forces, swot)"", 'implementation planning', 'critical thinking', 'communication']",,,,,,,,,,,,,,,,,
39,Business Analyst,Business,Bachelor,Business,2.0,"['Data Analysis', 'Process Improvement', 'Requirement Gathering', 'SQL', 'UML (Unified Modeling Language)', 'Business Process Modeling Notation (BPMN)', 'Microsoft Visio', 'JIRA/Confluence', 'Use Cases', 'Data Mapping']","['Problem-Solving', 'Communication']","['data analysis', 'process improvement', 'requirement gathering', 'sql', 'uml (unified modeling language)', 'business process modeling notation (bpmn)', 'microsoft visio', 'jira/confluence', 'use cases', 'data mapping']","['problem-solving', 'communication']","['data analysis', 'process improvement', 'requirement gathering', 'sql', 'uml (unified modeling language)', 'business process modeling notation (bpmn)', 'microsoft visio', 'jira/confluence', 'use cases', 'data mapping', 'problem-solving', 'communication']",,,,,,,,,,,,,,,,,
40,Real Estate Analyst,Finance,Bachelor,Business,2.0,"['Market Research', 'Financial Modeling', 'Property Valuation', 'Argus Enterprise', 'Comparable Sales Analysis', 'Feasibility Studies', 'Discounted Cash Flow (DCF) for real estate', 'Lease Analysis', 'Zoning and Land Use Regulations', 'GIS software (e.g., ArcGIS, QGIS) for location analysis']","['Analytical Thinking', 'Attention to Detail']","['market research', 'financial modeling', 'property valuation', 'argus enterprise', 'comparable sales analysis', 'feasibility studies', 'discounted cash flow (dcf) for real estate', 'lease analysis', 'zoning and land use regulations', 'gis software (e.g., arcgis, qgis) for location analysis']","['analytical thinking', 'attention to detail']","['market research', 'financial modeling', 'property valuation', 'argus enterprise', 'comparable sales analysis', 'feasibility studies', 'discounted cash flow (dcf) for real estate', 'lease analysis', 'zoning and land use regulations', 'gis software (e.g., arcgis, qgis) for location analysis', 'analytical thinking', 'attention to detail']",,,,,,,,,,,,,,,,,
41,Doctor (General Practitioner),Healthcare,Master,Medicine (Medicine and Nursing Students),3.0,"['Diagnosis', 'Patient Care', 'Medical Knowledge', 'Electronic Health Records (EHR) systems', 'Pharmacology', 'Surgical Procedures (minor)', 'Diagnostic interpretation (lab results, imaging)', 'Emergency Medical Procedures (BLS, ACLS)', 'Immunization protocols', 'Medical documentation']","['Empathy', 'Communication']","['diagnosis', 'patient care', 'medical knowledge', 'electronic health records (ehr) systems', 'pharmacology', 'surgical procedures (minor)', 'diagnostic interpretation (lab results, imaging)', 'emergency medical procedures (bls, acls)', 'immunization protocols', 'medical documentation']","['empathy', 'communication']","['diagnosis', 'patient care', 'medical knowledge', 'electronic health records (ehr) systems', 'pharmacology', 'surgical procedures (minor)', 'diagnostic interpretation (lab results, imaging)', 'emergency medical procedures (bls, acls)', 'immunization protocols', 'medical documentation', 'empathy', 'communication']",,,,,,,,,,,,,,,,,
42,Surgeon,Healthcare,Master,Medicine (Medicine and Nursing Students),5.0,"['Surgical Procedures', 'Anatomy', 'Patient Management', 'Surgical Instruments Proficiency', 'Operating Room Protocol', 'Pre-operative Assessment', 'Post-operative Care', 'Suturing Techniques', 'Robotic Surgery (depending on specialization)', 'Medical Imaging Interpretation (CT, MRI)']","['Precision', 'Stress Management']","['surgical procedures', 'anatomy', 'patient management', 'surgical instruments proficiency', 'operating room protocol', 'pre-operative assessment', 'post-operative care', 'suturing techniques', 'robotic surgery (depending on specialization)', 'medical imaging interpretation (ct, mri)']","['precision', 'stress management']","['surgical procedures', 'anatomy', 'patient management', 'surgical instruments proficiency', 'operating room protocol', 'pre-operative assessment', 'post-operative care', 'suturing techniques', 'robotic surgery (depending on specialization)', 'medical imaging interpretation (ct, mri)', 'precision', 'stress management']",,,,,,,,,,,,,,,,,
43,Nurse,Healthcare,Bachelor,Medicine (Medicine and Nursing Students),2.0,"['Patient Care', 'Medication Administration', 'First Aid', 'Electronic Health Records (EHR) systems', 'Vital Signs Monitoring', 'Wound Care', 'IV Insertion', 'Basic Life Support (BLS)', 'Sterile Technique', 'Patient Assessment']","['Compassion', 'Teamwork']","['patient care', 'medication administration', 'first aid', 'electronic health records (ehr) systems', 'vital signs monitoring', 'wound care', 'iv insertion', 'basic life support (bls)', 'sterile technique', 'patient assessment']","['compassion', 'teamwork']","['patient care', 'medication administration', 'first aid', 'electronic health records (ehr) systems', 'vital signs monitoring', 'wound care', 'iv insertion', 'basic life support (bls)', 'sterile technique', 'patient assessment', 'compassion', 'teamwork']",,,,,,,,,,,,,,,,,
44,Dentist,Healthcare,Master,Medicine (Medicine and Nursing Students),3.0,"['Dental Procedures', 'Oral Health', 'Patient Education', 'Dental X-ray interpretation', 'Local Anesthesia Administration', 'Restorative Dentistry (fillings, crowns)', 'Endodontics (root canals)', 'Exodontia (extractions)', 'Periodontal procedures', 'Dental charting software']","['Manual Dexterity', 'Communication']","['dental procedures', 'oral health', 'patient education', 'dental x-ray interpretation', 'local anesthesia administration', 'restorative dentistry (fillings, crowns)', 'endodontics (root canals)', 'exodontia (extractions)', 'periodontal procedures', 'dental charting software']","['manual dexterity', 'communication']","['dental procedures', 'oral health', 'patient education', 'dental x-ray interpretation', 'local anesthesia administration', 'restorative dentistry (fillings, crowns)', 'endodontics (root canals)', 'exodontia (extractions)', 'periodontal procedures', 'dental charting software', 'manual dexterity', 'communication']",,,,,,,,,,,,,,,,,
45,Pharmacist,Healthcare,Master,Medicine (Medicine and Nursing Students),2.0,"['Medication Management', 'Pharmaceutical Knowledge', 'Dosage Calculation', 'Drug Interactions Analysis', 'Compounding Medications', 'Pharmacy Dispensing Software', 'Inventory Management (pharmacy)', 'Vaccine Administration', 'Patient Counseling on medications', 'Pharmacokinetics']","['Attention to Detail', 'Customer Service']","['medication management', 'pharmaceutical knowledge', 'dosage calculation', 'drug interactions analysis', 'compounding medications', 'pharmacy dispensing software', 'inventory management (pharmacy)', 'vaccine administration', 'patient counseling on medications', 'pharmacokinetics']","['attention to detail', 'customer service']","['medication management', 'pharmaceutical knowledge', 'dosage calculation', 'drug interactions analysis', 'compounding medications', 'pharmacy dispensing software', 'inventory management (pharmacy)', 'vaccine administration', 'patient counseling on medications', 'pharmacokinetics', 'attention to detail', 'customer service']",,,,,,,,,,,,,,,,,
46,Physiotherapist,Healthcare,Bachelor,Medicine (Medicine and Nursing Students),2.0,"['Rehabilitation Techniques', 'Exercise Prescription', 'Patient Assessment', 'Manual Therapy', 'Electrotherapy', 'Therapeutic Exercise Programming', 'Gait Analysis', 'Postural Assessment', 'Injury Diagnosis (musculoskeletal)', 'Use of rehabilitation equipment']","['Empathy', 'Patience']","['rehabilitation techniques', 'exercise prescription', 'patient assessment', 'manual therapy', 'electrotherapy', 'therapeutic exercise programming', 'gait analysis', 'postural assessment', 'injury diagnosis (musculoskeletal)', 'use of rehabilitation equipment']","['empathy', 'patience']","['rehabilitation techniques', 'exercise prescription', 'patient assessment', 'manual therapy', 'electrotherapy', 'therapeutic exercise programming', 'gait analysis', 'postural assessment', 'injury diagnosis (musculoskeletal)', 'use of rehabilitation equipment', 'empathy', 'patience']",,,,,,,,,,,,,,,,,
